19	35988121	36004560	DMKN
15	99645285	99675800	DMN
4	88571458	88585510	DMP1
19	46272975	46285815	DMPK
9	841689	969090	DMRT1
9	1050600	1057552	DMRT2
9	976963	991732	DMRT3
9	22446839	22452472	DMRTA1
1	50883226	50889141	DMRTA2
1	53925071	53933158	DMRTB1
X	72064875	72068636	DMRTC1-1
X	72091858	72095622	DMRTC1-2
19	42349085	42356397	DMRTC2
7	86781923	86825648	DMTF1
19	46286263	46296060	DMWD
5	118407083	118584822	DMXL1
15	51739938	51914967	DMXL2
10	70173820	70231879	DNA2
3	52350519	52434507	DNAH1
12	124247041	124420267	DNAH10
7	21582832	21941457	DNAH11
3	57483730	57530068	DNAH12L
17	7623038	7737058	DNAH2
16	20944475	21170762	DNAH3
5	13690436	13944589	DNAH5
2	196602426	196933536	DNAH7
6	38690551	38998567	DNAH8
17	11501747	11873065	DNAH9
9	34458810	34520982	DNAI1
17	72270411	72311023	DNAI2
9	33025208	33039062	DNAJA1
16	46989273	47007625	DNAJA2
16	4475881	4506775	DNAJA3
15	78556486	78574538	DNAJA4
19	14625581	14629201	DNAJB1
3	186288466	186303589	DNAJB11
10	74092587	74114907	DNAJB12
11	73661363	73681332	DNAJB13
4	100820564	100867752	DNAJB14
2	220144039	220151622	DNAJB2
2	234651395	234652661	DNAJB3
1	78470635	78482995	DNAJB4
9	34989784	34998428	DNAJB5
7	157129709	157210133	DNAJB6
22	41255553	41258130	DNAJB7
3	128181281	128186091	DNAJB8
7	108210355	108215294	DNAJB9
10	22045476	22292650	DNAJC1
2	183580998	183643255	DNAJC10
1	6694230	6761873	DNAJC11
10	69556426	69597937	DNAJC12
3	132136552	132257876	DNAJC13
12	56214743	56223420	DNAJC14
13	43597361	43683306	DNAJC15
1	15853351	15898228	DNAJC16
15	41060070	41099655	DNAJC17
5	138747379	138775139	DNAJC18
3	180701503	180707530	DNAJC19
7	102952920	102985320	DNAJC2
5	34929697	34959069	DNAJC21
12	49741040	49745685	DNAJC22
11	31391376	31454382	DNAJC24
9	114393631	114416631	DNAJC25
21	34860237	34864023	DNAJC28
13	96329482	96443284	DNAJC3
7	73095247	73097781	DNAJC30
11	63997752	64001753	DNAJC4
20	62526517	62565395	DNAJC5
8	66933790	67012755	DNAJC5B
2	27498288	27504296	DNAJC5G
1	65730429	65881552	DNAJC6
17	40128487	40169430	DNAJC7
1	28526789	28559542	DNAJC8
10	75002581	75007025	DNAJC9
14	74111577	74168649	DNAL1
22	39174512	39190161	DNAL4
1	38022519	38032458	DNALI1
16	3702939	3708096	DNASE1
X	153629578	153640427	DNASE1L1
16	2286467	2288712	DNASE1L2
3	58178353	58200398	DNASE1L3
19	12986024	12992335	DNASE2
1	84864214	84880691	DNASE2B
5	140050380	140053171	DND1
2	230222344	230579286	DNER
11	6587334	6593249	DNHD1
2	84743578	84811978	DNHL1
9	139256351	139258241	DNLZ
9	130965662	131017527	DNM1
12	32832136	32898584	DNM1L
19	10828754	10942579	DNM2
1	171810637	172381857	DNM3
10	101635333	101769676	DNMBP
19	10244021	10305811	DNMT1
2	25455844	25565459	DNMT3A
20	31350190	31397162	DNMT3B
21	45666222	45682099	DNMT3L
2	220238179	220252662	DNPEP
10	98064084	98098321	DNTT
20	44420575	44440066	DNTTIP1
1	94335335	94344742	DNTTIP2
16	30016834	30022401	DOC2A
2	225629806	225907330	DOCK10
X	117629871	117820123	DOCK11
5	169064292	169510381	DOCK2
3	50712671	51421629	DOCK3
7	111366163	111846462	DOCK4
8	25042286	25270619	DOCK5
19	11309970	11373157	DOCK6
1	62920396	63153969	DOCK7
9	273047	465254	DOCK8
13	99445740	99738660	DOCK9
19	3490821	3500621	DOHH
2	74781859	74784663	DOK1
8	21766383	21771205	DOK2
5	176930750	176936853	DOK3
16	57505869	57520385	DOK4
20	53092265	53267710	DOK5
18	67068290	67509379	DOK6
4	3465032	3496209	DOK7
9	131707808	131710012	DOLK
9	131843405	131852717	DOLPP1
6	31937587	31940032	DOM3Z
21	34950210	34961014	DONSON
6	83777384	83878127	DOPEY1
21	37536838	37666572	DOPEY2
19	2164147	2232577	DOT1L
11	118967212	118972785	DPAGT1
6	30919558	30921998	DPCR1
16	89679715	89704839	DPEP1
16	68021297	68033356	DPEP2
16	68009565	68014452	DPEP3
19	38702354	38714788	DPF1
11	65101345	65120451	DPF2
14	73136659	73360809	DPF3
17	1933430	1946725	DPH1
1	44435652	44439043	DPH2
3	16301964	16306486	DPH3
1	101455180	101491362	DPH5
20	49551404	49575060	DPM1
9	130697381	130700135	DPM2
1	155112366	155112996	DPM3
2	115199898	116601936	DPP10
11	66247879	66277130	DPP3
2	162848754	162931052	DPP4
9	140004991	140009195	DPP7
15	65737997	65810035	DPP8
19	4675235	4723875	DPP9
3	109012640	109035364	DPPA2
12	7864088	7870152	DPPA3
3	109044987	109056419	DPPA4
6	74062786	74063953	DPPA5
19	54135309	54140263	DPRX
1	168664705	168698428	DPT
7	34968492	35077653	DPY19L1
12	63952692	64062354	DPY19L2
19	32897030	32975236	DPY19L3
8	95732102	95806076	DPY19L4
2	32248971	32264844	DPY30
1	97543299	98386615	DPYD
8	105391651	105479277	DPYS
8	26435420	26515693	DPYSL2
5	146770370	146833260	DPYSL3
10	134000413	134019280	DPYSL4
2	27070968	27173219	DPYSL5
2	74745257	74753408	DQX1
1	93811477	93828148	DR1
12	102271104	102317401	DRAM
11	65686727	65689031	DRAP1
5	174867674	174871163	DRD1
11	113280316	113346001	DRD2
3	113847556	113897899	DRD3
11	637304	640703	DRD4
4	9783257	9785633	DRD5
22	31795538	31830172	DRG1
17	17991282	18011292	DRG2
10	50574160	50599907	DRGX
X	100474932	100519485	DRP2
18	28709213	28742819	DSC1
18	28645941	28682388	DSC2
18	28570051	28622781	DSC3
21	41384342	42219039	DSCAM
11	117298488	117667976	DSCAML1
8	120846215	120868149	DSCC1
21	38595725	38639833	DSCR3
21	39426312	39493454	DSCR4
21	38378862	38391958	DSCR6
6	116601282	116759442	DSE
18	65173818	65183967	DSEL
18	28898051	28937393	DSG1
18	29078026	29128814	DSG2
18	29027731	29058665	DSG3
18	28956739	28993879	DSG4
20	35380447	35402149	DSN1
6	7541869	7586946	DSP
4	88529680	88538025	DSPP
6	56322784	56708463	DST
20	17550598	17588652	DSTN
20	18568555	18744560	DTD1
1	212208918	212278187	DTL
18	32073253	32471808	DTNA
2	25600111	25896503	DTNB
6	15523038	15663271	DTNBP1
15	49913295	49935862	DTWD1
5	118175235	118324240	DTWD2
12	113495661	113535833	DTX1
7	76090971	76135312	DTX2
12	57998603	58003583	DTX3
3	122283265	122293278	DTX3L
11	58939811	58976060	DTX4
2	242615156	242626227	DTYMK
8	11994676	11996269	DUB3
17	7147157	7155259	DULLARD
15	45422191	45457774	DUOX1
15	45384851	45406359	DUOX2
15	45409685	45422057	DUOXA1
15	45406523	45410301	DUOXA2
10	76797593	76818272	DUPD1
17	80015750	80023680	DUS1L
16	68057203	68113184	DUS2L
19	5785152	5791190	DUS3L
7	107204431	107218968	DUS4L
5	172195101	172198203	DUSP1
1	221874765	221915461	DUSP10
2	73989328	74007222	DUSP11
1	161719580	161726952	DUSP12
10	76854189	76868970	DUSP13
17	35849950	35873588	DUSP14
20	30448869	30458479	DUSP15
12	12628830	12715317	DUSP16
22	31058038	31063872	DUSP18
2	183943486	183964722	DUSP19
2	96808907	96811179	DUSP2
X	44703249	44704134	DUSP21
6	292100	351355	DUSP22
1	159750758	159752333	DUSP23
8	33448850	33457439	DUSP26
1	167064086	167098402	DUSP27
2	241499470	241503431	DUSP28
17	41843488	41856368	DUSP3
8	29193617	29208185	DUSP4
10	112257624	112271302	DUSP5
12	89741836	89746296	DUSP6
3	52084758	52090289	DUSP7
11	1575280	1593150	DUSP8
X	152907896	152916781	DUSP9
15	48623620	48635570	DUT
10	135480367	135488584	DUX4-1
4	190995379	190996996	DUX4-2
4	190998672	191000289	DUX4-3
4	191005266	191006883	DUX4-4
4	191008559	191010176	DUX4-5
4	191011859	191013476	DUX4-6
19	57663093	57678856	DUXA
1	1270657	1284492	DVL1
17	7128660	7137863	DVL2
3	183873283	183891314	DVL3
10	82095861	82116500	DYDC1
10	82116557	82127829	DYDC2
18	46570171	46987079	DYM
14	102430980	102517135	DYNC1H1
7	95401901	95727722	DYNC1I1
2	172543981	172604919	DYNC1I2
3	32567466	32612350	DYNC1LI1
16	66754798	66785525	DYNC1LI2
11	102980159	103350591	DYNC2H1
2	44001181	44037149	DYNC2LI1
12	120907659	120936298	DYNLL1
17	56160798	56166811	DYNLL2
20	33104203	33128762	DYNLRB1
16	80574853	80584541	DYNLRB2
6	159057505	159065740	DYNLT1
X	37698088	37706831	DYNLT3
21	38739858	38887679	DYRK1A
19	40315989	40324841	DYRK1B
12	68042511	68056444	DYRK2
1	206808880	206822542	DYRK3
12	4699243	4723041	DYRK4
2	71680759	71913893	DYSF
17	79791367	79792926	DYSFIP1
2	207516344	207583120	DYTN
15	55709953	55800432	DYX1C1
13	96230455	96296957	DZIP1
3	137780831	137834451	DZIP1L
3	108308583	108413693	DZIP3
20	32263291	32274210	E2F1
1	23832921	23857713	E2F2
6	20402136	20493945	E2F3
16	67226067	67232821	E2F4
8	86089618	86126754	E2F5
2	11584500	11606297	E2F6
12	77415025	77459360	E2F7
11	19245609	19262507	E2F8
16	2273566	2285743	E4F1
3	15469063	15484120	EAF1
3	121554033	121605373	EAF2
14	34985134	35008943	EAPP
16	23533333	23568696	EARS2
8	110551928	110577391	EBAG9
5	158122922	158526788	EBF1
8	25701572	25902392	EBF2
10	131633546	131762091	EBF3
20	2673523	2740754	EBF4
13	99946788	99959694	EBI2
19	4229539	4237524	EBI3
1	43629854	43637931	EBNA1BP2
X	48380163	48387104	EBP
13	50234861	50265611	EBPL
10	74894282	74927817	ECD
1	21543739	21672034	ECE1
3	183967444	184010819	ECE2
2	233344536	233352532	ECEL1
19	39306061	39322497	ECH1
6	127609856	127664754	ECHDC1
1	53361903	53387446	ECHDC2
10	11784355	11806065	ECHDC3
10	135175986	135186908	ECHS1
1	150480582	150486036	ECM1
9	95257598	95298252	ECM2
7	55538305	55640200	ECOP
19	11616743	11639930	ECSIT
3	172472297	172539263	ECT2
X	68835910	69259321	EDA
X	65815481	65835873	EDA2R
2	109510926	109605828	EDAR
1	236557679	236648008	EDARADD
15	74922898	74988360	EDC3
16	67906998	67918406	EDC4
3	5229432	5261642	EDEM1
20	33703169	33735143	EDEM2
1	184659624	184724041	EDEM3
9	139756570	139760738	EDF1
5	83238125	83680611	EDIL3
6	12290528	12297427	EDN1
1	41944445	41950297	EDN2
20	57875498	57901047	EDN3
4	148401906	148466106	EDNRA
13	78469615	78549664	EDNRB
12	93166284	93323107	EEA1
11	85955814	85989780	EED
6	74225472	74230755	EEF1A1
20	62119365	62130505	EEF1A2
2	207024317	207027653	EEF1B2
8	144661897	144679845	EEF1D
6	8079638	8102781	EEF1E1
11	62327072	62341460	EEF1G
19	3976053	3985461	EEF2
16	22217591	22300066	EEF2K
3	127872312	128127489	EEFSEC
7	36192835	36341152	EEPD1
8	49635968	49647791	EFCAB1
1	245133691	245251138	EFCAB2
17	60457913	60493837	EFCAB3
11	827584	831991	EFCAB4A
12	3757108	3862263	EFCAB4B
17	28268685	28435470	EFCAB5
22	43924653	44208118	EFCAB6
1	63989267	64038364	EFCAB7
2	56093101	56150932	EFEMP1
11	65633911	65640340	EFEMP2
13	22066838	22178307	EFHA1
8	16884747	16980147	EFHA2
3	19920965	19975706	EFHB
6	52284993	52360583	EFHC1
X	44007127	44202923	EFHC2
2	233498323	233547486	EFHD1
1	15736440	15756835	EFHD2
1	155100348	155107386	EFNA1
19	1286167	1299944	EFNA2
1	155051347	155060014	EFNA3
1	155036212	155042029	EFNA4
5	106712589	107006596	EFNA5
X	68048839	68062006	EFNB1
13	107142095	107187337	EFNB2
17	7608519	7614693	EFNB3
8	132916358	133025771	EFR3A
2	25264972	25382004	EFR3B
14	23825610	23834842	EFS
15	82422560	82555104	EFTUD1
17	42928278	42976763	EFTUD2
4	110834039	110933421	EGF
6	66044805	66289697	EGFL11
X	13587740	13651694	EGFL6
9	139557376	139567130	EGFL7
6	32132404	32136062	EGFL8
5	38258532	38465581	EGFLAM
7	55086724	55275031	EGFR
1	231501430	231560790	EGLN1
19	41305047	41314337	EGLN2
14	34393420	34420284	EGLN3
5	137801180	137805004	EGR1
10	64571756	64576127	EGR2
8	22545173	22550815	EGR3
2	73518056	73520673	EGR4
2	62933132	63273621	EHBP1
11	65343508	65360116	EHBP1L1
11	64620207	64646191	EHD1
19	48216600	48246391	EHD2
2	31457202	31491260	EHD3
15	42191638	42264742	EHD4
11	34642667	34683081	EHF
3	184908411	184971837	EHHADH
9	140605416	140730578	EHMT1
6	31847536	31865464	EHMT2
11	125439297	125454575	EI24
15	49170289	49172380	EID1
19	40029446	40030838	EID2
19	40021629	40023494	EID2B
12	104697548	104698982	EID3
17	39845126	39847898	EIF1
11	65764016	65769578	EIF1AD
X	20142635	20159966	EIF1AX
Y	22737610	22755040	EIF1AY
3	40351172	40353915	EIF1B
3	150264573	150303803	EIF2A
7	6063462	6098776	EIF2AK1
2	37333698	37376403	EIF2AK2
2	88856258	88926994	EIF2AK3
15	40226346	40327797	EIF2AK4
12	124105569	124118247	EIF2B1
14	75469611	75476292	EIF2B2
1	45316449	45452282	EIF2B3
2	27587218	27593324	EIF2B4
3	183852809	183863099	EIF2B5
1	36348809	36389899	EIF2C1
8	141541263	141645645	EIF2C2
1	36396771	36522063	EIF2C3
1	36273827	36321188	EIF2C4
14	67827033	67853233	EIF2S1
20	32676114	32700085	EIF2S2
X	24073064	24096930	EIF2S3
10	120794540	120840334	EIF3A
7	2394473	2420377	EIF3B
16	28390902	28415165	EIF3C-1
16	28722781	28747050	EIF3C-2
16	28390899	28415162	EIF3CL-1
16	28722784	28747053	EIF3CL-2
22	36906896	36925277	EIF3D
8	109213971	109260959	EIF3E
22	38245369	38284638	EIF3EIP
11	8008866	8017718	EIF3F
19	10225689	10230599	EIF3G
8	117657054	117768062	EIF3H
1	32687970	32697205	EIF3I
15	44829265	44855001	EIF3J
19	39109721	39127595	EIF3K
11	32605390	32624014	EIF3M
17	7476056	7482324	EIF4A1
3	186501360	186507685	EIF4A2
17	78109016	78120938	EIF4A3
12	53400061	53435993	EIF4B
4	99801211	99851116	EIF4E
5	176057682	176073642	EIF4E1B
2	233415356	233433920	EIF4E2
3	71731877	71802775	EIF4E3
8	37888019	37917883	EIF4EBP1
10	72163921	72183670	EIF4EBP2
5	139927250	139929163	EIF4EBP3
22	31835354	31885704	EIF4ENIF1
3	184032355	184053146	EIF4G1
11	10818592	10830582	EIF4G2
1	21132973	21503340	EIF4G3
7	73588705	73611429	EIF4H
14	103800492	103811361	EIF5
17	7210968	7215774	EIF5A
3	170606203	170626426	EIF5A2
10	81272356	81276192	EIF5AL1
2	99953833	100016728	EIF5B
20	33866724	33872594	EIF6
12	51722226	51740463	ELA1
19	852290	856246	ELA2
1	15783223	15798582	ELA2A
1	15802595	15817895	ELA2B
1	22328148	22339035	ELA3A
1	22303417	22315847	ELA3B
18	48494386	48514490	ELAC1
17	12895701	12921359	ELAC2
19	8023456	8070529	ELAVL1
9	23690102	23826063	ELAVL2
19	11562142	11591803	ELAVL3
1	50574637	50667056	ELAVL4
13	41506163	41556418	ELF1
4	139978870	140060606	ELF2
1	201979689	201986315	ELF3
X	129198894	129244688	ELF4
11	34500341	34535330	ELF5
7	1784106	1787590	ELFN1
22	37763999	37823505	ELFN2
X	47494919	47510003	ELK1
12	96588206	96661606	ELK3
1	205585234	205602000	ELK4
19	18553472	18632918	ELL
5	95220801	95297775	ELL2
15	44064797	44069502	ELL3
7	36893960	37488511	ELMO1
20	44994689	45035271	ELMO2
16	67233027	67237927	ELMO3
11	107461816	107537505	ELMOD1
4	141445351	141471845	ELMOD2
7	73442426	73484236	ELN
19	11663857	11670051	ELOF1
1	43829071	43833699	ELOVL1
6	10980992	11044624	ELOVL2
10	103986142	103989344	ELOVL3
6	80624528	80657315	ELOVL4
6	53132195	53213942	ELOVL5
4	110970542	111119771	ELOVL6
5	60047615	60140101	ELOVL7
18	33709886	33754607	ELP2
8	27950583	28048669	ELP3
11	31531296	31805329	ELP4
19	48497930	48528405	ELSPBP1
1	79355448	79472495	ELTD1
5	49694474	49737201	EMB
4	101318983	101439179	EMCN
X	153607786	153609881	EMD
17	48450589	48458818	EME1
16	1823228	1826239	EME2
12	7079943	7085143	EMG1
22	29601952	29655586	EMID1
7	101006121	101202304	EMID2
2	27301505	27309265	EMILIN1
18	2847027	2914090	EMILIN2
20	39988605	39995498	EMILIN3
14	100259744	100408395	EML1
19	46112657	46142669	EML2
11	62369690	62380237	EML3
2	42396515	42559688	EML4
14	89081202	89259157	EML5
12	13349656	13369708	EMP1
16	10625974	10674539	EMP2
19	48828628	48833810	EMP3
19	6887581	6940464	EMR1
19	14843204	14889353	EMR2
19	14730050	14785730	EMR3
19	6952510	6990857	EMR4P
2	73144603	73162020	EMX1
10	119301955	119309057	EMX2
2	119599746	119605759	EN1
7	155250823	155257526	EN2
1	225674533	225840845	ENAH
4	71495000	71512536	ENAM
5	73923233	73937249	ENC1
11	94823016	94865815	ENDOD1
9	131580778	131584955	ENDOG
3	38537832	38566179	ENDOGL1
9	130577290	130617047	ENG
1	8921062	8938780	ENO1
12	7023613	7032859	ENO2
17	4854385	4860424	ENO3
4	83351725	83382244	ENOPH1
18	672556	712676	ENOSF1
13	43787665	44361106	ENOX1
X	129757356	130037208	ENOX2
4	111397228	111484493	ENPEP
6	132129155	132216295	ENPP1
8	120569318	120651106	ENPP2
6	131958441	132068550	ENPP3
6	46097911	46114278	ENPP4
6	46127761	46138717	ENPP5
4	185009858	185139019	ENPP6
17	77704881	77716021	ENPP7
1	150594598	150602098	ENSA
22	40139048	40289794	ENTHD1
10	97471535	97637023	ENTPD1
9	139942552	139948505	ENTPD2
3	40428672	40470110	ENTPD3
8	23289571	23315244	ENTPD4
14	74433180	74482633	ENTPD5
20	25176338	25207360	ENTPD6
10	101419262	101471002	ENTPD7
9	140328815	140335901	ENTPD8
8	110346635	110355911	ENY2
3	27757885	27763785	EOMES
22	41488613	41576081	EP300
12	132434507	132565005	EP400
2	46524562	46613836	EPAS1
1	29213627	29446958	EPB41
20	34700347	34820721	EPB41L1
6	131160487	131384322	EPB41L2
18	5392387	5543986	EPB41L3
5	111498314	111755010	EPB41L4A
9	111934253	112083021	EPB41L4B
2	120770668	120936695	EPB41L5
15	43489425	43513323	EPB42
8	21911080	21940036	EPB49
10	32557858	32636113	EPC1
2	149402559	149545136	EPC2
7	37960162	37991542	EPDR1
4	75174203	75179307	EPGN
7	143088204	143105985	EPHA1
1	38181645	38230824	EPHA10
1	16450831	16482564	EPHA2
3	89156673	89531284	EPHA3
2	222282746	222437010	EPHA4
4	66189645	66535509	EPHA5
3	96533424	97467786	EPHA6
6	93951138	94129272	EPHA7
1	22890003	22930087	EPHA8
3	134514259	134979307	EPHB1
1	23037330	23241823	EPHB2
3	184279586	184300196	EPHB3
7	100400186	100425143	EPHB4
7	142552791	142568847	EPHB6
1	226012975	226033261	EPHX1
8	27348644	27402486	EPHX2
6	145946439	146056991	EPM2A
3	37029228	37034795	EPM2AIP1
19	56186560	56207133	EPN1
17	19140689	19240028	EPN2
17	48610047	48621111	EPN3
7	100318422	100321323	EPO
19	11488474	11495019	EPOR
8	144939911	144947434	EPPK1
1	220141941	220220000	EPRS
1	51819934	51984995	EPS15
19	16472407	16582762	EPS15L1
12	15773074	15942334	EPS8
19	55587220	55599291	EPS8L1
11	706122	727727	EPS8L2
1	110292701	110306564	EPS8L3
13	43462121	43566377	EPSTI1
17	56270121	56282525	EPX
12	91357458	91398803	EPYC
16	31539202	31540124	ERAF
17	27182042	27188072	ERAL1
5	96096513	96143892	ERAP1
5	96211643	96255406	ERAP2
X	48687282	48688548	ERAS
17	37844392	37884915	ERBB2
5	65222383	65376850	ERBB2IP
12	56473891	56497128	ERBB3
2	212240441	213403352	ERBB4
12	1100403	1602697	ERC1
3	55542335	56502391	ERC2
19	45912871	45927177	ERCC1
19	45854845	45873829	ERCC2
2	128014865	128051752	ERCC3
16	14014013	14046205	ERCC4
13	103498173	103528345	ERCC5
10	50664490	50747147	ERCC6
X	71424506	71458858	ERCC6L
5	60169658	60240905	ERCC8
4	75230859	75254477	EREG
19	42751716	42759309	ERF
21	39753800	40033618	ERG
5	172261222	172379688	ERGIC1
12	29493578	29534143	ERGIC2
20	34129777	34145405	ERGIC3
14	69846839	69865021	ERH
8	614199	681226	ERICH1
10	101909846	101945814	ERLIN1
8	37594096	37615319	ERLIN2
1	43282775	43310660	ERMAP
2	158175124	158184146	ERMN
9	5784571	5833081	ERMP1
17	62120389	62207502	ERN1
16	23701625	23724821	ERN2
14	53108604	53162419	ERO1L
1	236380459	236445285	ERO1LB
12	15066977	15091455	ERP27
12	112451151	112461024	ERP29
1	8071793	8086356	ERRFI1
11	124623018	124632223	ESAM
18	19109261	19180693	ESCO1
8	27632057	27662424	ESCO2
13	47345390	47371367	ESD
20	13694968	13765532	ESF1
5	54274142	54281410	ESM1
12	53662082	53687427	ESPL1
1	6484847	6521004	ESPN
2	239008950	239041928	ESPNL
6	152011630	152424408	ESR1
14	64693750	64805268	ESR2
11	64073043	64084210	ESRRA
14	76837725	76967208	ESRRB
1	216676587	217262976	ESRRG
4	152198324	152212605	ESSPL
X	103494718	103499588	ESX1
2	67624441	67637533	ETAA1
5	137841783	137878932	ETF1
15	76508628	76603810	ETFA
19	51848408	51869672	ETFB
4	159593276	159629841	ETFDH
19	44010870	44031396	ETHE1
12	22778075	22843608	ETNK1
1	204100189	204121307	ETNK2
11	128328659	128392161	ETS1
21	40177848	40196878	ETS2
7	13930855	14028764	ETV1
19	36132646	36135773	ETV2
1	157102975	157108177	ETV3
1	157061835	157069600	ETV3L
17	41605210	41623762	ETV4
3	185764105	185826901	ETV5
12	11802787	12048325	ETV6
6	36333970	36355467	ETV7
4	5712923	5816031	EVC
4	5564151	5710294	EVC2
3	168801286	168865522	EVI1
17	29644674	29648717	EVI2A
17	29630787	29641130	EVI2B
1	92974252	93257961	EVI5
19	7895242	7929862	EVI5L
14	100531750	100610573	EVL
17	74002926	74023507	EVPL
7	27282163	27286192	EVX1
2	176944834	176948690	EVX2
22	29664016	29696515	EWSR1
15	41474930	41522895	EXDL1
14	69676477	69709072	EXDL2
1	242011534	242053048	EXO1
4	56719815	56771244	EXOC1
6	485137	693109	EXOC2
5	443333	467409	EXOC3
16	67218281	67224107	EXOC3L
19	45715878	45737469	EXOC3L2
7	132937822	133750513	EXOC4
14	57669193	57735617	EXOC5
10	94594469	94819251	EXOC6
2	72406443	73053177	EXOC6B
17	74077086	74099856	EXOC7
1	231468481	231473578	EXOC8
16	20791514	20817795	EXOD1
10	99195665	99205768	EXOSC1
1	11126675	11159938	EXOSC10
9	133569157	133580452	EXOSC2
9	37780307	37785067	EXOSC3
8	145133521	145135551	EXOSC4
19	41892275	41903256	EXOSC5
16	70284133	70285833	EXOSC6
3	45017740	45052962	EXOSC7
13	37574916	37583537	EXOSC8
4	122722471	122738176	EXOSC9
11	108379675	108464360	EXPH5
8	118811601	119124058	EXT1
11	44117098	44266980	EXT2
1	26348270	26362954	EXTL1
1	101337940	101360418	EXTL2
8	28559152	28611202	EXTL3
8	72109667	72274467	EYA1
20	45523508	45817492	EYA2
1	28300818	28415131	EYA3
6	133562494	133853258	EYA4
17	40852292	40897071	EZH1
7	148504474	148581414	EZH2
6	159186772	159240456	EZR
13	113777112	113803843	F10
4	187187117	187210835	F11
1	160965000	160991133	F11R
5	176829138	176836577	F12
6	6144310	6320924	F13A1
1	197008320	197036397	F13B
11	46740742	46761056	F2
5	76011867	76031595	F2R
5	76114853	76131140	F2RL1
5	75911306	75919240	F2RL2
19	16999825	17002830	F2RL3
1	94994872	95007315	F3
1	169481191	169555769	F5
13	113760104	113774995	F7
X	154064063	154250998	F8
X	154114634	154116336	F8A1-1
X	154611748	154613450	F8A1-2
X	154686574	154688276	F8A1-3
X	154114649	154115765	F8A2-1
X	154611763	154612879	F8A2-2
X	154687145	154688261	F8A2-3
X	154114649	154115765	F8A3-1
X	154611763	154612879	F8A3-2
X	154687145	154688261	F8A3-3
X	138612894	138645617	F9
16	74746857	74808721	FA2H
1	46859938	46879520	FAAH
X	57313138	57515626	FAAH2
2	88422509	88427578	FABP1
4	120238404	120243316	FABP2
1	31838099	31845923	FABP3
8	82390731	82395473	FABP4
8	82192784	82197008	FABP5
5	159626047	159665729	FABP6
6	123100645	123105218	FABP7
8	82370617	82373758	FABP9
11	70049268	70053486	FADD
11	61567100	61584310	FADS1
11	61595712	61634825	FADS2
11	61640997	61659006	FADS3
17	72873472	72889705	FADS6
1	50906934	51425936	FAF1
15	80445340	80478682	FAH
16	1877224	1890172	FAHD1
2	96068447	96078879	FAHD2A
2	97749322	97760582	FAHD2B
3	138327541	138352213	FAIM
12	50260679	50297720	FAIM2
1	207077730	207095343	FAIM3
16	4658883	4664927	FAM100A
17	74261447	74267375	FAM100B
12	124773709	124800568	FAM101A
17	289770	295731	FAM101B
9	130702860	130742495	FAM102A
1	109102970	109181949	FAM102B
15	83654994	83659423	FAM103A1
17	71203491	71228533	FAM104A
X	55169534	55187609	FAM104B
5	14581931	14611205	FAM105A
5	14664782	14699842	FAM105B
3	58549844	58563491	FAM107A
10	14560558	14816896	FAM107B
19	1876974	1885518	FAM108A1
1	146075475	146080233	FAM108A3
9	74477367	74526148	FAM108B1
15	80987651	81047962	FAM108C1
12	111798482	111806925	FAM109A
22	42470254	42475442	FAM109B
20	814355	826922	FAM110A
8	58907112	59062277	FAM110B
2	41607	46385	FAM110C
11	58912251	58922511	FAM111A
11	58874709	58894867	FAM111B
20	2815970	2821332	FAM113A
12	47610051	47630443	FAM113B
4	38869436	38945426	FAM114A1
5	153371264	153418497	FAM114A2
7	143550048	143599172	FAM115A
7	143318044	143422176	FAM115C
3	57611184	57678804	FAM116A
22	50750391	50757438	FAM116B
17	47787686	47841519	FAM117A
22	45705080	45737836	FAM118A
11	126081618	126132541	FAM118B
2	208473838	208489973	FAM119A
12	58166382	58176324	FAM119B
9	96214172	96328397	FAM120A
9	96208781	96215874	FAM120AOS
6	170615843	170714237	FAM120B
X	54094756	54209714	FAM120C
9	71394963	71398609	FAM122A
X	133903595	133930710	FAM122B
X	133941223	133988616	FAM122C
13	25742671	25745857	FAM123A
X	63404996	63425624	FAM123B
2	131513076	131525707	FAM123C
13	51796506	51855616	FAM124A
2	225243414	225266711	FAM124B
19	17530911	17536140	FAM125A
9	129089127	129269319	FAM125B
7	22980877	23053770	FAM126A
2	201843786	201936392	FAM126B
X	134166332	134167575	FAM127A
X	134184962	134186221	FAM127B
X	134154533	134156566	FAM127C
2	132241532	132250064	FAM128A
2	130939702	130948300	FAM128B
1	184760165	184943682	FAM129A
9	130267617	130341268	FAM129B
19	17634109	17664648	FAM129C
14	21214098	21216539	FAM12A
14	21236585	21239107	FAM12B
12	51454989	51477333	FAM130A1
2	166428889	166537205	FAM130A2
3	184058257	184064063	FAM131A
7	143050492	143059840	FAM131B
1	16384263	16400127	FAM131C
1	1177832	1182102	FAM132A
X	92929204	92967261	FAM133A
7	92190071	92219706	FAM133B
2	220042938	220050197	FAM134A
5	16473146	16617118	FAM134B
17	40731532	40761402	FAM134C
6	71123106	71270875	FAM135A
8	139142265	139509065	FAM135B
2	70523107	70529220	FAM136A
6	3045617	3046034	FAM136B
4	89647105	89978323	FAM13A1
5	137273641	137368802	FAM13B1
10	61005892	61122352	FAM13C1
15	62359175	62363116	FAM148A
15	62455736	62457482	FAM148B
4	187065994	187093817	FAM149A
